,ACYC,AFREQ,C0res%,C10res%,C1res%,C2res%,C3res%,C3res%,C6res%,C6res%,C7res%,C7res%,C8res%,C9res%,EXEC,FREQ,INST,INSTnom,INSTnom%,IPC,L2HIT,L2MISS,L2MPI,L3HIT,L3MISS,L3MPI,PhysIPC,PhysIPC%,READ,TIME(ticks),WRITE
eyes-2-pyramid-25-selectivity-0,9.92e+04,1.03,65.3,0,26.8,0,0,0,0,0,0,0,0,0,0.712,0.674,1.05e+05,1.42,35.6,1.06,0.964,45.9,0.000438,0.697,13.1,0.000125,2.11,52.8,11.5,1.84e+04,20.6,1.12079798045
eyes-2-pyramid-25-selectivity-0,2.43e+05,1.01,100,0,0.00222,0,0,0,0,0,0,0,0,0,1,1.01,2.42e+05,2.01,50.1,0.997,0.927,115,0.000474,0.55,46.1,0.000191,1.99,49.9,36.9,3.02e+04,61.8,1.83976100899
eyes-2-pyramid-25-selectivity-0,2.59e+05,1.01,95.7,0,4.3,0,0,0,0,0,0,0,0,0,1.09,0.965,2.93e+05,2.18,54.5,1.13,0.94,80.8,0.000276,0.548,33.3,0.000114,2.26,56.5,24.2,3.35e+04,57.4,2.02535765298
eyes-2-pyramid-25-selectivity-0,2.72e+05,1.05,98.3,0,1.61,0,0,0,0,0,0,0,0,0,1.11,1.03,2.93e+05,2.22,55.5,1.08,0.934,98,0.000334,0.456,46.6,0.000159,2.16,54,33,3.3e+04,62.1,1.94532615849
eyes-2-pyramid-25-selectivity-0,5.45e+05,1.01,100,0,0.00444,0,0,0,0,0,0,0,0,0,1.05,1.01,5.67e+05,2.1,52.6,1.04,0.885,240,0.000424,0.428,113,0.000199,2.08,52.1,80.3,6.75e+04,143,3.95252080803
eyes-2-pyramid-5-selectivity-0,3.89e+05,0.992,89.1,0,10.8,0,0,0,0,0,0,0,0,0,1.13,0.884,4.96e+05,2.25,56.3,1.27,0.771,187,0.000378,0.514,61.6,0.000124,2.55,63.7,57,5.51e+04,88.4,5.46371155036
eyes-2-pyramid-5-selectivity-0,7.18e+04,1.03,75.1,0,24.7,0,0,0,0,0,0,0,0,0,0.695,0.774,6.45e+04,1.39,34.8,0.899,0.899,40.3,0.000625,0.418,20.3,0.000315,1.8,45,13.3,1.16e+04,32,1.2992981235
eyes-2-pyramid-5-selectivity-0,1.21e+05,1.05,99.9,0,0.0574,0,0,0,0,0,0,0,0,0,1.19,1.04,1.38e+05,2.37,59.3,1.14,0.882,56.1,0.000407,0.592,17.1,0.000124,2.27,56.8,17.7,1.45e+04,21.7,1.50157851268
eyes-2-pyramid-5-selectivity-0,1.63e+05,1,98.9,0,1.1,0,0,0,0,0,0,0,0,0,1.13,0.989,1.87e+05,2.26,56.6,1.15,0.883,62.7,0.000336,0.528,21.9,0.000117,2.29,57.3,18.3,2.06e+04,30.8,2.16516435352
eyes-2-pyramid-5-selectivity-0,1.25e+05,1.01,88.2,0,11.8,0,0,0,0,0,0,0,0,0,1.2,0.889,1.68e+05,2.39,59.8,1.35,0.894,38.1,0.000227,0.509,17.5,0.000104,2.69,67.3,12,1.75e+04,22.8,1.84283127631
eyes-2-pyramid-5-selectivity-0,1.13e+05,0.993,100,0,0.0132,0,0,0,0,0,0,0,0,0,1.24,0.993,1.41e+05,2.47,61.8,1.24,0.947,16.9,0.00012,0.572,6.77,4.8e-05,2.49,62.2,6.43,1.43e+04,12.2,1.49618683757
eyes-2-pyramid-5-selectivity-0,2.97e+05,1.01,62.1,0,37.7,0,0,0,0,0,0,0,0,0,0.826,0.625,3.93e+05,1.65,41.3,1.32,0.779,129,0.000329,0.431,62.3,0.000159,2.64,66.1,50.7,5.95e+04,135,5.89590674518
eyes-2-pyramid-5-selectivity-0,1.22e+05,1.05,97.9,0,2.11,0,0,0,0,0,0,0,0,0,1.2,1.02,1.44e+05,2.41,60.1,1.18,0.918,37.8,0.000263,0.589,13,9.03e-05,2.35,58.8,14.6,1.5e+04,22.9,1.55725902014
eyes-2-pyramid-5-selectivity-0,1.71e+05,1.01,99.3,0,0.682,0,0,0,0,0,0,0,0,0,0.974,1,1.66e+05,1.95,48.7,0.971,0.843,102,0.000613,0.483,39.4,0.000238,1.94,48.5,33.4,2.13e+04,49.9,2.21338525543
eyes-2-pyramid-5-selectivity-0,1.29e+05,1.05,100,0,0.0248,0,0,0,0,0,0,0,0,0,1.3,1.04,1.62e+05,2.61,65.2,1.25,0.936,21.5,0.000133,0.553,9.35,5.78e-05,2.5,62.5,7.04,1.55e+04,14.7,1.56816839518
eyes-2-pyramid-5-selectivity-0,7.77e+04,0.999,82.4,0,16,0,0,0,0,0,0,0,0,0,0.764,0.823,7.2e+04,1.53,38.2,0.928,0.9,53.2,0.000738,0.538,17.7,0.000246,1.86,46.4,19.7,1.18e+04,22.9,1.25702236147
eyes-2-pyramid-5-selectivity-0,1.05e+05,1.01,91.3,0,8.69,0,0,0,0,0,0,0,0,0,1.06,0.919,1.22e+05,2.13,53.2,1.16,0.915,30.1,0.000247,0.496,14.3,0.000117,2.32,57.9,10.9,1.43e+04,25.8,1.51897594926
eyes-2-pyramid-5-selectivity-0,5.67e+04,1.05,61.5,0,27.4,0,0,0,0,0,0,0,0,0,0.654,0.643,5.77e+04,1.31,32.7,1.02,0.919,29,0.000503,0.381,15.8,0.000275,2.04,50.9,10,1.1e+04,23.4,1.19322128324
eyes-2-pyramid-5-selectivity-0,1.17e+05,1.02,100,0,0.0307,0,0,0,0,0,0,0,0,0,1.17,1.02,1.34e+05,2.34,58.6,1.15,0.907,35.9,0.000268,0.418,19.4,0.000145,2.3,57.4,10.5,1.43e+04,22.1,1.4550314057
eyes-2-pyramid-5-selectivity-0,1.21e+05,1.02,96.3,0,3.72,0,0,0,0,0,0,0,0,0,1.25,0.981,1.55e+05,2.5,62.5,1.27,0.95,17.1,0.000111,0.508,7.27,4.7e-05,2.55,63.7,8.13,1.55e+04,16.3,1.58700905743
eyes-2-pyramid-5-selectivity-0,1.13e+05,1,91,0,8.95,0,0,0,0,0,0,0,0,0,1.22,0.914,1.51e+05,2.45,61.2,1.34,0.92,25.8,0.000171,0.719,7.05,4.68e-05,2.68,66.9,6.83,1.54e+04,14.9,1.62207598262
eyes-2-pyramid-5-selectivity-0,3.56e+05,1.02,100,0,0.0107,0,0,0,0,0,0,0,0,0,1.17,1.02,4.09e+05,2.34,58.4,1.15,0.804,100,0.000245,0.342,56.5,0.000138,2.3,57.4,31.7,4.37e+04,93.2,4.4187081736
eyes-2-pyramid-5-selectivity-0,9.05e+04,0.981,90.3,0,8.85,0,0,0,0,0,0,0,0,0,0.718,0.886,7.33e+04,1.44,35.9,0.81,0.858,76.3,0.00104,0.57,25,0.000341,1.62,40.5,24.3,1.28e+04,31.8,1.36219653291
eyes-2-pyramid-5-selectivity-0,1.24e+05,1.02,97.4,0,2.57,0,0,0,0,0,0,0,0,0,0.882,0.997,1.1e+05,1.76,44.1,0.885,0.86,91.9,0.000835,0.537,32.4,0.000295,1.77,44.2,32.7,1.56e+04,39,1.64332481278
eyes-2-pyramid-5-selectivity-0,1.3e+05,1.01,100,0,0.0178,0,0,0,0,0,0,0,0,0,1.12,1.01,1.43e+05,2.24,55.9,1.1,0.889,42.5,0.000298,0.464,19.7,0.000138,2.2,55.1,14.3,1.6e+04,32.9,1.64540978958
eyes-2-pyramid-5-selectivity-0,6.86e+05,1.01,99.6,0,0.436,0,0,0,0,0,0,0,0,0,1.03,1.01,7.03e+05,2.07,51.7,1.02,0.774,328,0.000467,0.37,168,0.000239,2.05,51.2,119,8.5e+04,226,8.45087169963
eyes-2-pyramid-5-selectivity-0,1.18e+05,1.01,99.4,0,0.615,0,0,0,0,0,0,0,0,0,0.947,1,1.12e+05,1.89,47.3,0.947,0.86,90.5,0.00081,0.582,27.1,0.000243,1.89,47.3,25.9,1.47e+04,29.1,1.50936387121
eyes-2-pyramid-5-selectivity-0,1.2e+05,1.05,100,0,0.0222,0,0,0,0,0,0,0,0,0,1.09,1.04,1.25e+05,2.18,54.4,1.04,0.893,50.3,0.000401,0.467,20.5,0.000164,2.08,52.1,17.6,1.44e+04,32.1,1.5217594327
eyes-2-pyramid-5-selectivity-0,1.32e+05,0.996,100,0,0.0109,0,0,0,0,0,0,0,0,0,1.17,0.996,1.54e+05,2.33,58.3,1.17,0.9,46.1,0.000299,0.602,13.5,8.74e-05,2.34,58.6,16.5,1.65e+04,21.4,1.7131547847
eyes-2-pyramid-5-selectivity-0,1.07e+05,1.01,91.7,0,8.33,0,0,0,0,0,0,0,0,0,1.1,0.927,1.27e+05,2.2,55.1,1.19,0.919,27.1,0.000213,0.44,13,0.000102,2.38,59.4,10.1,1.44e+04,26.6,1.54781060686
eyes-2-pyramid-5-selectivity-0,1.62e+05,1.03,100,0,0.000251,0,0,0,0,0,0,0,0,0,1.09,1.03,1.73e+05,2.18,54.6,1.06,0.851,74.2,0.000429,0.462,33.3,0.000192,2.13,53.2,24.3,1.98e+04,41,2.04150611393
eyes-2-pyramid-5-selectivity-0,1.17e+05,0.999,99.9,0,0.0568,0,0,0,0,0,0,0,0,0,1.18,0.998,1.39e+05,2.36,59.1,1.18,0.889,46,0.000332,0.66,12.4,8.94e-05,2.37,59.2,11,1.46e+04,17.2,1.4936464372
eyes-2-pyramid-5-selectivity-0,4.22e+04,0.99,48.8,0,30.5,0,0,0,0,0,0,0,0,0,0.589,0.483,5.16e+04,1.18,29.4,1.22,0.954,14.6,0.000284,0.494,6.97,0.000135,2.44,61,5.62,1.09e+04,12.4,1.18730718152
eyes-2-pyramid-5-selectivity-0,1.05e+05,1.03,88.7,0,11.2,0,0,0,0,0,0,0,0,0,0.87,0.915,9.97e+04,1.74,43.5,0.951,0.889,51.5,0.000517,0.368,29.1,0.000292,1.9,47.5,19.4,1.43e+04,39.9,1.56458974337
eyes-2-pyramid-5-selectivity-0,1.27e+05,1,91.9,0,7.69,0,0,0,0,0,0,0,0,0,1.02,0.922,1.4e+05,2.05,51.1,1.11,0.894,46.4,0.000331,0.42,23.7,0.000169,2.22,55.4,15.5,1.72e+04,32.6,1.77502341658
eyes-2-pyramid-5-selectivity-1,2.95e+05,1.01,100,0,0.00614,0,0,0,0,0,0,0,0,0,1.16,1.01,3.37e+05,2.31,57.8,1.14,0.941,93,0.000276,0.439,49,0.000145,2.28,57.1,29.7,3.64e+04,52.5,1.77696662662
eyes-2-pyramid-5-selectivity-1,2.71e+05,1.01,100,0,0.0124,0,0,0,0,0,0,0,0,0,1.17,1.01,3.14e+05,2.34,58.6,1.16,0.95,80.5,0.000256,0.592,26.1,8.3e-05,2.32,58,26.8,3.35e+04,37.2,1.63750513587
eyes-2-pyramid-5-selectivity-1,2.86e+05,1.01,100,0,0.0102,0,0,0,0,0,0,0,0,0,1.24,1.01,3.52e+05,2.49,62.2,1.23,0.863,192,0.000546,0.923,14.7,4.17e-05,2.46,61.6,13.7,3.54e+04,26.5,1.75868244244
eyes-2-pyramid-5-selectivity-1,1.83e+05,0.884,82,0,17.7,0,0,0,0,0,0,0,0,0,0.636,0.725,1.61e+05,1.27,31.8,0.877,0.926,121,0.000752,0.557,47.4,0.000295,1.75,43.9,33,3.16e+04,76.6,1.59397005799
eyes-2-pyramid-5-selectivity-1,2.91e+05,1.01,100,0,0.00802,0,0,0,0,0,0,0,0,0,1.15,1.01,3.31e+05,2.3,57.6,1.14,0.936,115,0.000347,0.662,29,8.75e-05,2.28,56.9,36.2,3.59e+04,43.3,1.75896287886
eyes-2-pyramid-5-selectivity-1,3.23e+05,1,95.1,0,4.59,0,0,0,0,0,0,0,0,0,0.866,0.954,2.93e+05,1.73,43.3,0.908,0.893,234,0.000799,0.547,79.3,0.000271,1.82,45.4,72.2,4.23e+04,96.7,2.06790764358
eyes-2-pyramid-5-selectivity-1,2.96e+05,1.01,95.7,0,4.34,0,0,0,0,0,0,0,0,0,1.08,0.962,3.31e+05,2.15,53.8,1.12,0.942,90.1,0.000272,0.59,33.5,0.000101,2.24,56,29.3,3.84e+04,68.5,1.89141668879
eyes-2-pyramid-5-selectivity-1,2.66e+05,1.01,98.8,0,1.18,0,0,0,0,0,0,0,0,0,1.13,0.997,3.01e+05,2.26,56.5,1.13,0.933,115,0.000383,0.672,31.9,0.000106,2.27,56.7,34.5,3.33e+04,45.1,1.66085978199
eyes-2-pyramid-5-selectivity-1,2.57e+05,1.01,98,0,1.96,0,0,0,0,0,0,0,0,0,1.14,0.991,2.97e+05,2.29,57.2,1.15,0.927,118,0.000398,0.729,28.6,9.64e-05,2.31,57.7,26.5,3.24e+04,41,1.63279551047
eyes-2-pyramid-5-selectivity-1,3.1e+05,1.01,97.3,0,2.68,0,0,0,0,0,0,0,0,0,1.08,0.982,3.41e+05,2.16,53.9,1.1,0.937,104,0.000305,0.454,51.6,0.000151,2.2,54.9,37.3,3.95e+04,70.2,1.94048221567
eyes-2-pyramid-5-selectivity-1,2.94e+05,1.04,99.6,0,0.383,0,0,0,0,0,0,0,0,0,0.992,1.04,2.82e+05,1.98,49.6,0.958,0.89,238,0.000846,0.613,66.8,0.000237,1.92,47.9,69.8,3.55e+04,69,1.73441755892
eyes-2-pyramid-5-selectivity-1,2.7e+05,1.01,93.3,0,6.41,0,0,0,0,0,0,0,0,0,0.841,0.94,2.42e+05,1.68,42,0.894,0.912,184,0.000763,0.541,67.1,0.000278,1.79,44.7,58.5,3.59e+04,78.7,1.80642450033
eyes-2-pyramid-5-selectivity-1,3.16e+05,1.05,98.7,0,1.35,0,0,0,0,0,0,0,0,0,1.2,1.03,3.68e+05,2.4,60,1.16,0.937,110,0.000298,0.615,34.7,9.42e-05,2.33,58.2,33.1,3.83e+04,49.2,1.86218815789
eyes-2-pyramid-5-selectivity-1,2.58e+05,1.01,98.2,0,1.79,0,0,0,0,0,0,0,0,0,1.04,0.99,2.7e+05,2.08,51.9,1.05,0.94,102,0.000376,0.49,46.3,0.000171,2.1,52.5,33.1,3.26e+04,58.5,1.60685567252
eyes-2-pyramid-5-selectivity-1,1.16e+05,1.01,60.1,0,22.6,0,0,0,0,0,0,0,0,0,0.662,0.604,1.27e+05,1.32,33.1,1.1,0.963,53.7,0.000422,0.662,17.1,0.000135,2.19,54.8,14.3,2.4e+04,26.9,1.19329139994
eyes-2-pyramid-5-selectivity-1,2.72e+05,1.01,100,0,0.000299,0,0,0,0,0,0,0,0,0,1.09,1.01,2.95e+05,2.19,54.7,1.08,0.956,68.6,0.000233,0.467,32,0.000108,2.17,54.2,26.5,3.37e+04,60,1.66455206622
eyes-2-pyramid-5-selectivity-1,2.71e+05,1.01,94.3,0,5.68,0,0,0,0,0,0,0,0,0,1.17,0.952,3.33e+05,2.34,58.4,1.23,0.929,105,0.000316,0.618,38.6,0.000116,2.46,61.4,25.6,3.56e+04,44.2,1.75913688632
eyes-2-pyramid-5-selectivity-1,2.72e+05,1.05,97,0,2.96,0,0,0,0,0,0,0,0,0,0.785,1.01,2.11e+05,1.57,39.3,0.775,0.905,211,0.001,0.538,71,0.000337,1.55,38.7,68.7,3.36e+04,84.8,1.67603761955
eyes-2-pyramid-5-selectivity-1,2.71e+05,1.01,98.5,0,1.32,0,0,0,0,0,0,0,0,0,1.06,0.994,2.9e+05,2.12,53.1,1.07,0.928,134,0.000461,0.584,41.6,0.000143,2.14,53.5,41.6,3.41e+04,55.2,1.69900274922
eyes-2-pyramid-5-selectivity-1,3.27e+05,1.02,99.5,0,0.55,0,0,0,0,0,0,0,0,0,0.984,1.01,3.19e+05,1.97,49.2,0.975,0.914,166,0.000521,0.473,71.1,0.000223,1.95,48.7,59.8,4.05e+04,91.1,2.00825017126
eyes-2-pyramid-5-selectivity-1,1.07e+05,1.03,66.5,0,22.4,0,0,0,0,0,0,0,0,0,0.719,0.688,1.12e+05,1.44,35.9,1.05,0.956,64,0.000574,0.763,14.6,0.000131,2.09,52.3,12.7,1.94e+04,21.9,0.977203864836
eyes-2-pyramid-5-selectivity-1,5.88e+05,0.966,100,0,0.00292,0,0,0,0,0,0,0,0,0,1.03,0.966,6.25e+05,2.05,51.4,1.06,0.884,269,0.00043,0.471,120,0.000192,2.13,53.2,88.4,7.61e+04,152,3.71394420655
eyes-2-pyramid-5-selectivity-1,3.02e+05,1.01,93.7,0,6.28,0,0,0,0,0,0,0,0,0,1.2,0.944,3.84e+05,2.4,60,1.27,0.974,37,9.62e-05,0.494,17.5,4.56e-05,2.54,63.6,18.1,4e+04,37.5,1.97192763063
eyes-2-pyramid-5-selectivity-1,2.8e+05,1.01,99.7,0,0.293,0,0,0,0,0,0,0,0,0,1.01,1.01,2.8e+05,2.01,50.3,0.998,0.924,133,0.000476,0.463,60.5,0.000216,2,49.9,44.6,3.48e+04,75.7,1.71957997586
eyes-2-pyramid-5-selectivity-1,1.51e+05,1.05,76.9,0,17.5,0,0,0,0,0,0,0,0,0,0.761,0.804,1.43e+05,1.52,38,0.946,0.953,73.8,0.000518,0.522,32.3,0.000227,1.89,47.3,26.1,2.34e+04,49.7,1.18363948043
eyes-2-pyramid-5-selectivity-1,2.87e+05,1.01,100,0,0.0029,0,0,0,0,0,0,0,0,0,1.24,1.01,3.52e+05,2.48,62,1.23,0.976,34.7,9.85e-05,0.564,13.4,3.8e-05,2.45,61.4,16.1,3.55e+04,29.8,1.7333826724
eyes-2-pyramid-5-selectivity-1,2.6e+05,1.01,99,0,1.02,0,0,0,0,0,0,0,0,0,1.2,1,3.11e+05,2.39,59.8,1.2,0.951,71.4,0.000229,0.759,15.8,5.06e-05,2.39,59.8,18,3.25e+04,31.2,1.62306092536
eyes-2-pyramid-5-selectivity-1,2.87e+05,1.05,95.9,0,4.07,0,0,0,0,0,0,0,0,0,1.12,1,3.2e+05,2.24,55.9,1.11,0.942,89.7,0.00028,0.524,38.8,0.000121,2.23,55.7,28.4,3.58e+04,64.2,1.76922464393
eyes-2-pyramid-5-selectivity-1,2.3e+05,1.01,92,0,7.74,0,0,0,0,0,0,0,0,0,0.862,0.925,2.15e+05,1.72,43.1,0.931,0.927,119,0.000553,0.403,64.6,0.000301,1.86,46.6,36,3.11e+04,78.3,1.52717529098
eyes-2-pyramid-5-selectivity-1,2.87e+05,1.01,100,0,0.000284,0,0,0,0,0,0,0,0,0,1.09,1.01,3.12e+05,2.19,54.7,1.09,0.92,126,0.000404,0.659,40.2,0.000129,2.17,54.3,29.8,3.57e+04,62.6,1.77460508981
eyes-2-pyramid-5-selectivity-2,5.84e+05,1.01,100,0,0.000595,0,0,0,0,0,0,0,0,0,1.16,1.01,6.67e+05,2.31,57.8,1.14,0.931,197,0.000295,0.504,91.9,0.000138,2.28,57.1,55.8,7.21e+04,109,2.93366965498
eyes-2-pyramid-5-selectivity-2,3.65e+05,1,87.2,0,10.2,0,0,0,0,0,0,0,0,0,0.783,0.876,3.27e+05,1.57,39.2,0.894,0.927,261,0.000798,0.582,77.8,0.000238,1.79,44.7,87.1,5.22e+04,101,2.15379295627
eyes-2-pyramid-5-selectivity-2,3.97e+05,1.01,99.1,0,0.931,0,0,0,0,0,0,0,0,0,1.16,1,4.61e+05,2.33,58.2,1.16,0.883,313,0.000678,0.899,31.1,6.75e-05,2.32,58.1,33.8,4.96e+04,55.5,2.04255043478
eyes-2-pyramid-5-selectivity-2,4.71e+05,1.01,96.1,0,3.8,0,0,0,0,0,0,0,0,0,1.2,0.965,5.85e+05,2.4,59.9,1.24,0.976,61.7,0.000105,0.515,26.6,4.55e-05,2.48,62.1,31.3,6.1e+04,61.3,2.48624463265
eyes-2-pyramid-5-selectivity-2,4.01e+05,1.01,100,0,0.0134,0,0,0,0,0,0,0,0,0,1.23,1.01,4.85e+05,2.45,61.3,1.21,0.982,44.2,9.12e-05,0.572,17.1,3.52e-05,2.42,60.5,21.3,4.95e+04,38.7,2.03187500752
eyes-2-pyramid-5-selectivity-2,4.27e+05,1,100,0,0.0035,0,0,0,0,0,0,0,0,0,1.11,1,4.71e+05,2.21,55.3,1.11,0.944,173,0.000367,0.617,49.7,0.000105,2.21,55.3,61.2,5.33e+04,69.6,2.18545528877
eyes-2-pyramid-5-selectivity-2,4.22e+05,0.938,100,0,0.00973,0,0,0,0,0,0,0,0,0,1.03,0.938,4.62e+05,2.05,51.3,1.09,0.957,114,0.000246,0.517,48.9,0.000106,2.19,54.7,39.6,5.63e+04,89.7,2.32833673272
eyes-2-pyramid-5-selectivity-2,4.98e+05,1.01,98.5,0,1.51,0,0,0,0,0,0,0,0,0,1.07,0.991,5.38e+05,2.14,53.5,1.08,0.943,165,0.000307,0.426,81.1,0.000151,2.16,54,61.6,6.29e+04,117,2.58382872788
eyes-2-pyramid-5-selectivity-2,8.2e+05,1,86.9,0,13.1,0,0,0,0,0,0,0,0,0,1.06,0.873,9.96e+05,2.12,53,1.21,0.927,211,0.000212,0.361,116,0.000117,2.43,60.7,79.4,1.18e+05,215,4.79736586741
eyes-2-pyramid-5-selectivity-2,4.76e+05,1.01,98.8,0,1.23,0,0,0,0,0,0,0,0,0,0.978,1,4.65e+05,1.96,48.9,0.976,0.926,246,0.000529,0.511,101,0.000217,1.95,48.8,85.3,5.94e+04,131,2.43064394682
eyes-2-pyramid-5-selectivity-2,4.41e+05,1.05,94.4,0,5.29,0,0,0,0,0,0,0,0,0,0.92,0.987,4.12e+05,1.84,46,0.933,0.907,313,0.000762,0.584,105,0.000254,1.87,46.6,93.7,5.59e+04,129,2.30664039773
eyes-2-pyramid-5-selectivity-2,2.77e+05,1.05,87.5,0,11.8,0,0,0,0,0,0,0,0,0,0.758,0.914,2.29e+05,1.52,37.9,0.829,0.943,160,0.000697,0.578,60.8,0.000265,1.66,41.4,44.2,3.78e+04,99.7,1.57685885195
eyes-2-pyramid-5-selectivity-2,2.26e+05,1.05,78.7,0,16.1,0,0,0,0,0,0,0,0,0,0.755,0.822,2.07e+05,1.51,37.7,0.918,0.952,129,0.000621,0.606,47,0.000227,1.84,45.9,35.1,3.43e+04,68.9,1.40590726227
eyes-2-pyramid-5-selectivity-2,5.81e+05,1.05,92.7,0,7.28,0,0,0,0,0,0,0,0,0,1.12,0.969,6.72e+05,2.24,56,1.16,0.925,258,0.000385,0.557,81.9,0.000122,2.31,57.8,92.9,7.5e+04,118,3.07704599058
eyes-2-pyramid-5-selectivity-2,4.46e+05,1.05,99.7,0,0.338,0,0,0,0,0,0,0,0,0,1.17,1.04,5.02e+05,2.34,58.6,1.12,0.945,166,0.000331,0.623,50.3,0.0001,2.25,56.2,56.9,5.36e+04,71.2,2.20438024673
eyes-2-pyramid-5-selectivity-2,3.66e+05,1.01,93.8,0,6.03,0,0,0,0,0,0,0,0,0,0.862,0.951,3.32e+05,1.72,43.1,0.906,0.931,200,0.000604,0.38,115,0.000345,1.81,45.3,57,4.82e+04,118,2.00408942752
eyes-2-pyramid-5-selectivity-2,4.57e+05,0.941,97.3,0,2.7,0,0,0,0,0,0,0,0,0,1.01,0.916,5.03e+05,2.02,50.5,1.1,0.955,122,0.000243,0.497,53.6,0.000106,2.2,55.1,46.3,6.23e+04,102,2.55061541897
eyes-2-pyramid-5-selectivity-2,1.74e+05,1,72.8,0,20.5,0,0,0,0,0,0,0,0,0,0.736,0.728,1.76e+05,1.47,36.8,1.01,0.92,205,0.00117,0.888,22.3,0.000127,2.02,50.5,20.2,2.99e+04,32.5,1.25976797403
eyes-2-pyramid-5-selectivity-2,4.08e+05,1.01,100,0,0.00975,0,0,0,0,0,0,0,0,0,0.984,1.01,3.96e+05,1.97,49.2,0.971,0.943,171,0.00043,0.455,82.6,0.000208,1.94,48.5,63.8,5.03e+04,109,2.08567976197
eyes-2-pyramid-5-selectivity-2,4.28e+05,1.05,97.8,0,2.25,0,0,0,0,0,0,0,0,0,1.21,1.02,5.08e+05,2.42,60.6,1.19,0.947,143,0.000283,0.684,41.8,8.23e-05,2.37,59.3,38.5,5.24e+04,60.9,2.18359277242
eyes-2-pyramid-5-selectivity-2,4.6e+05,1.01,97.3,0,2.47,0,0,0,0,0,0,0,0,0,0.78,0.985,3.64e+05,1.56,39,0.792,0.896,403,0.00111,0.617,120,0.00033,1.58,39.6,124,5.84e+04,149,2.4076240531
eyes-2-pyramid-5-selectivity-2,4.13e+05,1.01,100,0,0.00237,0,0,0,0,0,0,0,0,0,1.09,1.01,4.48e+05,2.18,54.5,1.08,0.961,106,0.000237,0.412,56,0.000125,2.17,54.2,42.7,5.13e+04,86.2,2.09683068051
eyes-2-pyramid-5-selectivity-2,9.1e+05,1.01,100,0,0.0037,0,0,0,0,0,0,0,0,0,1.06,1.01,9.58e+05,2.12,53,1.05,0.887,432,0.000451,0.48,184,0.000192,2.11,52.6,139,1.13e+05,234,4.59794312355
eyes-2-pyramid-5-selectivity-2,4.86e+05,1.01,93.1,0,6.52,0,0,0,0,0,0,0,0,0,0.864,0.942,4.45e+05,1.73,43.2,0.917,0.913,314,0.000704,0.514,119,0.000268,1.83,45.9,114,6.44e+04,149,2.65097834356
eyes-2-pyramid-5-selectivity-2,4.3e+05,1.02,97.7,0,2.34,0,0,0,0,0,0,0,0,0,1.01,0.993,4.36e+05,2.01,50.3,1.01,0.916,282,0.000647,0.587,86.5,0.000199,2.02,50.6,80.1,5.42e+04,92.8,2.23321482368
eyes-2-pyramid-5-selectivity-2,4.65e+05,1,97.8,0,2.06,0,0,0,0,0,0,0,0,0,1.07,0.982,5.08e+05,2.15,53.7,1.09,0.934,190,0.000374,0.552,79.2,0.000156,2.19,54.7,57.1,5.91e+04,106,2.4115186669
eyes-2-pyramid-5-selectivity-2,4.23e+05,1.01,94.8,0,4.97,0,0,0,0,0,0,0,0,0,1.15,0.957,5.1e+05,2.3,57.6,1.2,0.957,114,0.000224,0.505,54,0.000106,2.41,60.2,40,5.53e+04,66,2.26230338749
eyes-2-pyramid-5-selectivity-2,4.22e+05,1.01,100,0,0.0145,0,0,0,0,0,0,0,0,0,1.22,1.01,5.09e+05,2.43,60.8,1.2,0.976,61.3,0.000121,0.583,24.7,4.86e-05,2.41,60.2,24.3,5.23e+04,42.2,2.1331695548
eyes-2-pyramid-5-selectivity-2,4.21e+05,1.01,100,0,0.00477,0,0,0,0,0,0,0,0,0,1.15,1.01,4.79e+05,2.3,57.5,1.14,0.951,146,0.000304,0.637,43.7,9.11e-05,2.28,56.9,47.7,5.21e+04,60.7,2.15581379421
eyes-2-pyramid-5-selectivity-2,4.12e+05,0.936,99.3,0,0.741,0,0,0,0,0,0,0,0,0,1.11,0.929,4.92e+05,2.22,55.5,1.19,0.971,74.5,0.000152,0.631,24.9,5.06e-05,2.39,59.7,28.8,5.54e+04,48.9,2.28647243914
eyes-0-pyramid-25-selectivity-1,7.46e+05,1.01,100,0,0.0133,0,0,0,0,0,0,0,0,0,1.07,1.01,7.92e+05,2.14,53.5,1.06,0.967,211,0.000267,0.567,83.5,0.000105,2.12,53,65.1,9.25e+04,141,1.97225847265
eyes-0-pyramid-25-selectivity-1,4.81e+05,1.01,83.3,0,12.7,0,0,0,0,0,0,0,0,0,0.761,0.84,4.35e+05,1.52,38.1,0.906,0.955,291,0.000667,0.675,89.2,0.000205,1.81,45.3,65.2,7.15e+04,134,1.51797227502
eyes-0-pyramid-25-selectivity-1,7.93e+05,1.01,97.9,0,2.08,0,0,0,0,0,0,0,0,0,0.966,0.992,7.72e+05,1.93,48.3,0.974,0.927,574,0.000744,0.67,147,0.000191,1.95,48.7,143,9.99e+04,157,2.13342420545
eyes-0-pyramid-25-selectivity-1,9.58e+05,0.996,98.4,0,1.59,0,0,0,0,0,0,0,0,0,1.07,0.98,1.05e+06,2.14,53.5,1.09,0.932,438,0.000419,0.731,112,0.000107,2.19,54.6,85.4,1.22e+05,199,2.59901792951
